GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene symbol
FBgn0002543	695.696665544205	0.574242703670017	0.165577812364429	3.46811384611204	0.000524125194273596	0.00712925637682528	chr2L	1380085	1420453	-	protein_coding	robo2
FBgn0033844	5010.04759559538	-0.280028194473619	0.0808232603513331	-3.46469807399944	0.000530827071724361	0.0072090816287087	chr2R	13486633	13494862	-	protein_coding	bbc
FBgn0046687	1828.71517552862	-0.478753325707704	0.138212787703223	-3.4638858940875	0.000532432308639583	0.007219548435801	chrX	5673829	5679977	-	protein_coding	Tre1
FBgn0036279	951.949878018241	-0.419834926981398	0.121354695096637	-3.45956888315755	0.000541040871997675	0.00732479590555851	chr3L	12368645	12391444	-	protein_coding	Ncc69
FBgn0034249	537.489274028783	0.446005892982052	0.129043221297931	3.45625200995507	0.000547742960225098	0.00739239368004262	chr2R	17586424	17590884	-	protein_coding	RhoGAP54D
FBgn0030974	1423.40660334197	-0.328154788417028	0.0949444266268907	-3.45628279695237	0.000547680397842553	0.00739239368004262	chrX	18888977	18893636	-	protein_coding	Flacc
FBgn0265045	2675.41396192564	-0.359660484544316	0.104101213054663	-3.45491156145761	0.000550473355161726	0.00741767133256089	chr2R	15946932	15989498	-	protein_coding	Strn-Mlck
FBgn0029975	2789.5693828182	0.364849501669668	0.105761863861653	3.44972647368361	0.00056115481622444	0.00753812160738763	chrX	7908930	7911885	+	protein_coding	spidey
FBgn0259683	109.525096026284	0.677688772577367	0.196423255951188	3.45014529616481	0.000560284912661273	0.00753812160738763	chr2L	22189525	22214376	-	protein_coding	Ir40a
FBgn0013997	1925.54815499301	0.368441381530347	0.106872142308861	3.4474969208117	0.000565806856641824	0.00758882963846267	chr3L	12146518	12156990	+	protein_coding	Nrx-IV
FBgn0019957	1161.38578651962	-0.400306424087147	0.116247846465779	-3.44355991321517	0.000574109374729743	0.00768826656468577	chr3R	22027708	22029393	+	protein_coding	ND-42
FBgn0263593	2118.52022713805	-0.337140130582509	0.0980187707364752	-3.43954660979084	0.000582689439624041	0.00779110717494216	chr2R	8136985	8156654	-	protein_coding	Lpin
FBgn0039108	237.899271408988	0.569664654948377	0.165730696007459	3.43729115168102	0.000587563645168251	0.00784415600980021	chr3R	23719342	23721625	-	protein_coding	CG10232
FBgn0050035	1294.89267932272	0.422785901245691	0.123037293256144	3.4362418910299	0.000589844084549529	0.0078624671424314	chr2R	11665767	11674782	+	protein_coding	Tret1-1
FBgn0035496	236.498842106126	-0.536475124146803	0.156216330571341	-3.43418080673586	0.000594347605539275	0.00791030943926195	chr3L	4093206	4094344	+	protein_coding	CG14990
FBgn0035608	3523.2513743881	0.379179401603079	0.110438503496126	3.43339858472803	0.000596065143217911	0.00792098241778517	chr3L	5497522	5498958	-	protein_coding	blanks
FBgn0038391	428.052740964383	-0.489451884762722	0.142729319572308	-3.4292315428209	0.000605292905663652	0.00803127136027033	chr3R	16009104	16019133	+	protein_coding	GATAe
FBgn0038874	107.2241332762	-0.648768540277802	0.189287125472453	-3.4274308865883	0.00060932138549761	0.00807234196927997	chr3R	21247010	21265134	+	protein_coding	ETHR
FBgn0266758	4492.33856049623	-0.32806475340744	0.0957825701820264	-3.42509866653173	0.000614576184888026	0.00812950852517785	chr3R	24544718	24556549	+	protein_coding	Esyt2
FBgn0039538	102.663797232764	0.630407445160204	0.184273897333188	3.42103496091124	0.000623833123280192	0.00823935931220907	chr3R	27679290	27680336	+	protein_coding	CG12883
FBgn0025865	4963.00295505123	0.285327539238162	0.0834664601403584	3.41846939187731	0.000629744003070638	0.00829537594421845	chr3R	21061679	21064471	-	protein_coding	Cortactin
FBgn0270927	896.197258111674	-0.345207465641572	0.10098621718502	-3.41836218113911	0.000629992139099702	0.00829537594421845	chr3R	31769292	31771848	-	protein_coding	betaGlu
FBgn0086708	235.497792631942	-0.52113371843512	0.152532266906117	-3.41654739030316	0.00063420624314196	0.00831290637791075	chr3L	13477540	13483515	+	protein_coding	stv
FBgn0030343	1604.61119391986	0.412496637660437	0.120719276349977	3.41699064252646	0.000633174559120077	0.00831290637791075	chrX	11855021	11864754	+	protein_coding	ATP7
FBgn0004584	1814.59726876731	0.380191813156266	0.111277826207896	3.41659992931537	0.00063408387523661	0.00831290637791075	chr2L	2969772	2972508	-	protein_coding	Rrp1
FBgn0016693	7189.24450288903	-0.29185621185871	0.0855750792567128	-3.41052809291807	0.000648372042872922	0.00847693771081877	chr3R	12697321	12704875	+	protein_coding	Past1
FBgn0020416	8715.41673806496	-0.328783528816371	0.0964061909330427	-3.41039849862673	0.000648680240961973	0.00847693771081877	chr2L	16445277	16446793	+	protein_coding	Idgf1
FBgn0037901	555.922699311429	0.374020514845629	0.109790991435395	3.40665941673106	0.000657631331591033	0.00858094818943293	chr3R	11433487	11435703	-	protein_coding	Exd2
FBgn0003117	5625.43921080865	-0.368685195809545	0.108337332424828	-3.40312233611035	0.000666204438600907	0.00867972078062718	chr3R	16026078	16041796	+	protein_coding	pnr
FBgn0031245	114.847476409181	0.655296793260827	0.192612476178402	3.40215133652026	0.000668576042291776	0.00869752081483632	chr2L	283384	291795	-	protein_coding	CG3625
FBgn0037896	72.6810949019555	0.669897925706099	0.197194102167601	3.39714990632293	0.000680916543907807	0.0088314977831281	chr3R	11419375	11421693	-	protein_coding	ninaG
FBgn0034753	7953.87404622183	0.311507036725351	0.091687615194509	3.39748215791751	0.000680090227004028	0.0088314977831281	chr2R	22644645	22646344	-	protein_coding	CG2852
FBgn0026576	777.824557382743	-0.369958757005205	0.109092793062303	-3.39123004022751	0.000695796726951042	0.00901098425876267	chr3R	24050782	24053592	+	protein_coding	Pisd
FBgn0262582	8884.55708828598	-0.40511885554364	0.11948373675244	-3.39057738362345	0.000697455612396603	0.00901896637196265	chr3R	20252769	20303942	+	protein_coding	cic
FBgn0030318	1973.76307827761	0.381370699365275	0.112515567555395	3.38949273999364	0.000700220630166747	0.00904120697249631	chrX	11599837	11606288	+	protein_coding	rho-4
FBgn0033924	377.453309593201	0.455039052110767	0.13435841687324	3.38675508911415	0.000707244930250672	0.00911829492041514	chr2R	14352230	14355674	+	protein_coding	CG8613
FBgn0014163	3758.49012335436	0.522957158932693	0.154584962306838	3.38297562148813	0.000717049970588143	0.00923095133267564	chr3L	16402795	16411828	-	protein_coding	fax
FBgn0286785	792.99132523798	-0.366054358032053	0.108342784642899	-3.37866854021317	0.000728377698225635	0.00936284616248139	chr2R	15248783	15258498	+	protein_coding	scb
FBgn0087035	7138.95535494557	-0.272365400786601	0.0806494259265224	-3.37715238090779	0.000732404634060709	0.00940064167545874	chr3L	15554112	15561042	+	protein_coding	AGO2
FBgn0003862	3557.11399594267	-0.426201140132444	0.126341742993638	-3.37339924267077	0.000742462137595055	0.00951561474419973	chr3R	14263357	14286903	-	protein_coding	trx
FBgn0286781	2472.6019399228	0.291509928278264	0.0864255181340451	3.3729613032361	0.000743644029870366	0.00951666346510138	chr2L	17474911	17477888	-	protein_coding	cass
FBgn0051005	301.869223092058	-0.447805103697366	0.132786617241323	-3.37236622937337	0.000745252790193921	0.00952316379315747	chr3R	31236034	31252608	-	protein_coding	qless
FBgn0034365	358.545513070408	-0.427527266970928	0.126855613189541	-3.3701880131401	0.000751169127514678	0.00957851601630884	chr2R	18621540	18622986	+	protein_coding	CG5335
FBgn0020762	1094.55762121628	-0.386320403638072	0.114636594436044	-3.3699570851575	0.000751798910539094	0.00957851601630884	chr2L	4333912	4345776	+	protein_coding	Atet
FBgn0041183	162.935093490056	-0.54282251933663	0.161132659573122	-3.36879265056936	0.000754982013988164	0.00960492559266412	chr2L	15888639	15893811	-	protein_coding	Tep1
FBgn0032785	215.770894719342	-0.510322175235228	0.151664955263101	-3.36479956328701	0.000765992823427684	0.00973069591112026	chr2L	19454255	19457723	+	protein_coding	CG10026
FBgn0010246	6961.75704926881	-0.363147657469265	0.108029374337748	-3.36156401622678	0.000775023890849753	0.00983098486765573	chr3L	1318479	1329617	+	protein_coding	Myo61F
FBgn0025574	410.379629748562	0.436091882095739	0.129770625204823	3.36048224632836	0.000778065311357317	0.00985511421457123	chr3R	23860161	23890052	-	protein_coding	Pli
FBgn0259741	32.0571710135402	0.768447616590914	0.228745501807175	3.35939990303587	0.000781119429290043	0.00987933360056749	chrX	9575125	9576247	-	protein_coding	CG42395
FBgn0243512	2046.49313802412	-0.398604847121416	0.118704407689907	-3.35796163662849	0.000785195098922639	0.00991638365077336	chr3R	8105331	8122294	+	protein_coding	puc
FBgn0001197	3472.43285484394	0.308867283359843	0.0919949589201148	3.35743704856755	0.000786686550168248	0.00992073665525585	chr3R	26866928	26869220	+	protein_coding	His2Av
FBgn0036257	1082.36564919863	-0.330837652988103	0.0986283693997499	-3.35438631908419	0.0007954122879843	0.0100161742406873	chr3L	12138867	12143380	+	protein_coding	RhoGAP68F
FBgn0260936	2707.28594885887	-0.309905955102897	0.0923996436117515	-3.35397348938998	0.00079659994497442	0.010016549598799	chr3L	5769001	5776271	+	protein_coding	scny
FBgn0052813	160.788779617947	-0.548935999605902	0.163728182411831	-3.35272762159629	0.00080019412876442	0.0100471399244427	chrX	1380913	1392843	+	protein_coding	CG32813
FBgn0036764	3651.22607315574	0.377233942529715	0.112791148310205	3.34453499393608	0.000824206312456205	0.0103336359551574	chr3L	17852623	17856794	-	protein_coding	CG5535
FBgn0020764	812.88814732582	-0.379853978454334	0.113853498700708	-3.33633997013015	0.000848892853146108	0.0106277454016888	chr2R	23964771	23966757	+	protein_coding	Alas
FBgn0016926	910.457854410774	-0.385748124048988	0.115699584843872	-3.33404933621435	0.000855914747627035	0.0107001712163605	chr2L	1114653	1128953	-	protein_coding	Pino
FBgn0027621	791.958831098692	-0.3754109704445	0.112763002090687	-3.3292034043452	0.000870947724346673	0.0108723935978688	chrX	19495504	19509350	+	protein_coding	Pfrx
FBgn0003053	126.579352783559	0.694224064075928	0.208585970446635	3.3282394908412	0.000873967001242396	0.0108943638728357	chrX	4617563	4627206	+	protein_coding	peb
FBti0019740	130.981372263575	-0.642785765914344	0.193191376577527	-3.32719698622984	0.000877243371376053	0.0109194710874449	chrX	22708827	22711601	-	transposable_element	NA
FBgn0034029	498.251095415883	0.399029692819751	0.120025082917761	3.32455252785087	0.000885605488846669	0.0110077199482939	chr2R	15542660	15544409	+	protein_coding	eIF2Bgamma
FBgn0037717	499.626017314669	0.385446731148374	0.116013503780636	3.3224298774494	0.000892370977032073	0.0110758985972804	chr3R	9581305	9586648	+	protein_coding	CG8301
FBgn0038020	990.605857131808	0.398642718982135	0.120169736439818	3.31733039276305	0.000908820758985543	0.0112639088624412	chr3R	12366162	12367564	-	protein_coding	GstD9
FBgn0027932	13327.9651465379	0.32210957088422	0.097156687421408	3.31536180815943	0.000915245810322493	0.0113273125967094	chr2L	8415689	8431297	+	protein_coding	Akap200
FBti0019307	10.801359366992	0.688223289861523	0.207830369706428	3.31146641770246	0.00092808378580976	0.0114534277190303	chr3R	5747070	5753203	+	transposable_element	NA
FBgn0285947	27931.2992277838	-0.286924174856479	0.0866393760969308	-3.31170638319778	0.000927288137831274	0.0114534277190303	chrX	19598030	19599806	+	protein_coding	RpS10b
FBgn0027657	395.061475825066	-0.429107710682521	0.129699522222423	-3.308475646862	0.000938053427852973	0.011559971801077	chr3R	15896925	15904643	-	protein_coding	glob1
FBgn0032698	392.083062893168	-0.436187964651291	0.132013305539297	-3.30412122376142	0.000952746252189989	0.0117243354590264	chr2L	18689527	18690906	+	protein_coding	CG10336
FBgn0033192	530.345356759858	-0.411063684668736	0.124577785579179	-3.29965477197757	0.000968038320627533	0.0118955958973704	chr2R	7540110	7564435	+	protein_coding	Corin
FBgn0264987	127.16536333866	0.569644535068841	0.172750685123815	3.29749508466819	0.000975513820687735	0.0119704539897441	chr3R	13376902	13377395	+	ncRNA	lncRNA:CR44138
FBgn0003366	18.4333590875498	-0.769746466077959	0.233666033460324	-3.29421634235367	0.000986965035368999	0.0120938166019507	chrX	11071440	11086299	-	protein_coding	sev
FBgn0267408	2993.39088601468	0.273088316596619	0.0830662847572173	3.28759517046887	0.00101047028793937	0.0123643259702454	chr3R	15532136	15537292	-	protein_coding	AOX1
FBgn0031752	1187.81976655561	-0.315370383818119	0.0960199586161101	-3.28442532535321	0.00102190574824688	0.0124865912826042	chr2L	5949449	5955235	+	protein_coding	CG9044
FBgn0039788	17.5251404326337	0.761367904656854	0.23221746790044	3.27868489627697	0.00104292017784799	0.0127195156593387	chr3R	30582197	30583697	-	protein_coding	Rpt6R
FBgn0028970	459.833921966462	-0.469472491844996	0.143200949612738	-3.27841744844991	0.0010439089259196	0.0127195156593387	chr2L	2879111	2880708	+	protein_coding	betaggt-II
FBgn0085434	561.349428039315	-0.393424430672952	0.120102851469225	-3.27572930917268	0.00105389519571819	0.0128231326837666	chr2R	24891613	24921677	+	protein_coding	NaCP60E
FBgn0000064	7711.03796289383	0.269423469644255	0.0823807123376227	3.27046783159717	0.00107369753150082	0.0130274296564006	chr3R	26254068	26261591	-	protein_coding	Ald1
FBgn0040308	747.077192237016	0.374255332165159	0.114430308354176	3.27059620434468	0.00107321031323132	0.0130274296564006	chr3L	3042358	3044174	+	protein_coding	Jafrac2
FBgn0035083	2369.70980677199	-0.352270637205772	0.107758640723363	-3.2690709055074	0.00107901258472155	0.0130735824515772	chr2R	24940624	24942413	-	protein_coding	Tina-1
FBgn0264816	99.4723458421547	0.59870423121767	0.183166959641379	3.26862569750498	0.00108071162867465	0.0130758549645655	chr3R	18403025	18404726	+	protein_coding	koko
FBgn0284221	304.803316961671	0.434144129104677	0.132889281014844	3.26696123110323	0.00108708566282372	0.013134606241743	chr3L	12067510	12081830	-	protein_coding	Sema5c
FBgn0003886	405.066193701553	0.559240123866221	0.17160081319256	3.25895963697255	0.00111821575833473	0.0134918891566998	chr3R	9731220	9733250	-	protein_coding	alphaTub85E
FBgn0014469	858.943262552169	-0.327613701815604	0.100612909631675	-3.2561795798863	0.00112922305742981	0.0136057223813723	chr2R	8444559	8447164	+	protein_coding	Cyp4e2
FBgn0011754	666.886829210882	0.397438543321222	0.122075178210416	3.25568677553903	0.001131184677208	0.0136104014499672	chrX	11695136	11704394	+	protein_coding	PhKgamma
FBgn0032421	177.6158896089	0.562937544036009	0.172935122249959	3.25519499285022	0.00113314537023966	0.0136150563860324	chr2L	12172980	12174091	+	protein_coding	crok
FBgn0041588	824.201685820547	0.323618911233871	0.0994319248220477	3.25467813092273	0.00113520943767085	0.0136209387590715	chr3R	29149895	29151794	-	protein_coding	eIF2D
FBgn0010194	1133.02660286155	0.304041351430246	0.0936001695569613	3.24829915233454	0.00116097139678601	0.0139107528443155	chrX	18501400	18505405	-	protein_coding	Wnt5
FBgn0037445	1382.29429528782	-0.373239862922	0.115145690993865	-3.24145749354951	0.00118920167396571	0.0142292996977557	chr3R	6449943	6456676	-	protein_coding	CG9727
FBgn0051477	41.6432442513242	0.721798210580202	0.222904773635425	3.23814604240262	0.00120309206104174	0.0143756207459559	chr3R	10121772	10122320	+	protein_coding	ATPsynepsilonL
FBgn0003888	6754.683605742	0.373393617319077	0.115337686230055	3.23739472781081	0.00120626435444805	0.0143936454211449	chr2R	24305880	24313099	+	protein_coding	betaTub60D
FBgn0039580	1843.38748652041	-0.357363452313342	0.110480409939026	-3.23463184568714	0.00121799670845974	0.0144737493473698	chr3R	28337018	28339765	-	protein_coding	Gfat2
FBgn0005694	874.334316077683	-0.346100307998173	0.106996250037351	-3.23469568211365	0.00121772444694078	0.0144737493473698	chr3L	21433421	21438639	+	protein_coding	Aef1
FBgn0031070	771.912453414512	0.415025707806248	0.128296606986689	3.23489231363154	0.00121688616931029	0.0144737493473698	chrX	19759172	19764874	-	protein_coding	CG12702
FBgn0037884	896.486623649192	-0.410662233210622	0.127173957315853	-3.22913780366753	0.00124164049325805	0.0147344744954394	chr3R	11232428	11235013	-	protein_coding	Arfip
FBgn0036801	34.4520746561759	-0.735868828307882	0.228027015806094	-3.22711247922324	0.00125046294211086	0.0148188423454809	chr3L	18625958	18667177	+	protein_coding	MYPT-75D
FBgn0037213	522.272055626285	0.425370292640463	0.131841656063915	3.22637249363926	0.0012537007807811	0.0148368884466994	chr3R	4174631	4186751	+	protein_coding	CG12581
FBgn0262035	322.33385294532	-0.479139112180585	0.148615179851182	-3.22402538327766	0.0012640219487228	0.0149385981945369	chr3L	230970	231604	-	protein_coding	CG42846
FBgn0265191	506.171825329219	0.388945598349716	0.120686468003121	3.22277720762909	0.00126954256547343	0.0149833734432614	chr2R	21200482	21210821	+	protein_coding	Gyg
FBgn0053508	59.5844994584409	0.668400299081273	0.207728575544965	3.21766178450778	0.00129240116648874	0.0152323739663407	chr2L	21086789	21088751	-	protein_coding	ppk13
FBgn0036194	911.59230608046	-0.340526229559742	0.105879643918521	-3.2161633431804	0.00129916863461051	0.0152913032081844	chr3L	11693878	11696963	-	protein_coding	Dph1
FBgn0041191	773.209657581504	-0.353070443268816	0.109883564200051	-3.21313242648395	0.00131295737163394	0.0154326008451158	chr3R	5568920	5570491	+	protein_coding	Rheb
FBgn0037705	411.329625128952	-0.486005820509627	0.151306817470515	-3.21205500607621	0.00131789139550895	0.0154619923357774	chr3R	9535624	9551806	-	protein_coding	mura
FBti0019110	79.4376917515687	0.743070059198583	0.231355809593794	3.2118063536128	0.00131903252153552	0.0154619923357774	chr2L	2294096	2299243	-	transposable_element	NA
FBgn0037852	717.250937149961	0.363400644583301	0.113167803740588	3.21116636155913	0.00132197379386822	0.0154755010700325	chr3R	10879571	10882188	-	protein_coding	Tpc1
FBgn0038953	807.010118148698	0.352764991355683	0.110017422859797	3.20644659896493	0.00134385244969144	0.0156681940387914	chr3R	22375922	22379955	+	protein_coding	CG18596
FBgn0031170	972.694087421856	-0.349738489497955	0.109054435821103	-3.20700837948195	0.0013412308900888	0.0156681940387914	chrX	21292307	21306665	-	protein_coding	ABCA
FBgn0266020	20.2459532076586	0.745815328527686	0.232598943366603	3.20644332142213	0.00134386775826878	0.0156681940387914	chr2L	21319599	21320320	-	ncRNA	lncRNA:CR44785
FBgn0052133	2019.19481066762	-0.347234823684082	0.108355980749394	-3.20457460015214	0.00135262232793149	0.0157490387065079	chr3L	14020314	14029121	-	protein_coding	Ptip
FBgn0053329	592.841961138163	-0.494984033796028	0.154537393597281	-3.203004931518	0.00136001652107337	0.015813848015868	chr3R	14222073	14224155	-	protein_coding	Sp212
FBgn0036272	864.297530209661	0.344544732912719	0.10760493390767	3.20194177349112	0.00136504586893049	0.0158400659179194	chr3L	12271655	12277251	-	protein_coding	Sms
FBgn0002567	50.0805681579577	0.679486638934228	0.212223213407819	3.20175454901106	0.00136593332271042	0.0158400659179194	chr2R	9177863	9186342	-	protein_coding	Rab32
FBgn0052280	370.556913394619	0.447815605131227	0.140330826908627	3.19114206761434	0.00141711579239522	0.0164116047121969	chr3L	3165180	3169080	+	protein_coding	CG32280
FBgn0001257	1445.81504143321	0.496514870177877	0.15564866752958	3.18997186457454	0.00142286645362802	0.0164561733828021	chr3L	4224005	4236147	-	protein_coding	ImpL2
FBgn0028671	2683.40393367441	-0.277414534066113	0.0870962855168774	-3.18514770658452	0.00144680141779076	0.0167106529576875	chr3R	29131192	29137980	+	protein_coding	Vha100-1
FBgn0039612	5711.51086836402	-0.30940646361083	0.0971816261524161	-3.18379590732067	0.00145357459829744	0.0167664984664948	chr3R	28878023	28880122	-	protein_coding	Nepl19
FBgn0005636	396.755168565892	-0.533325068434304	0.167696686329244	-3.18029580731971	0.00147124784844107	0.0169477565071421	chr2R	24275733	24291084	+	protein_coding	nvy
FBgn0035113	104.533026646842	0.576435079246128	0.181425646759429	3.17725244221112	0.00148677559957262	0.0171038506807217	chr3L	217931	223069	-	protein_coding	pyx
FBgn0053193	314.443183723348	0.42832105344997	0.134874642169429	3.17569742214341	0.00149476772548196	0.0171501798317565	chr3R	23058608	23061304	-	protein_coding	sav
FBgn0086357	4797.22545960629	0.33770761385027	0.106337789820797	3.17580057305483	0.00149423635145376	0.0171501798317565	chr2L	6477181	6480575	-	protein_coding	Sec61alpha
FBgn0035969	12.2724567810187	0.715383070253066	0.225379647432384	3.17412454231338	0.00150289189260915	0.0172205533284261	chr3L	9211879	9215256	+	protein_coding	CG4476
FBgn0038118	493.239913803751	-0.372747371246781	0.117491779814026	-3.17254000098383	0.00151111740840577	0.0172690577280295	chr3R	13088650	13163876	+	protein_coding	timeout
FBgn0033205	1654.20429513064	0.330417510062441	0.104142646477871	3.17273971074521	0.00151007841542705	0.0172690577280295	chr2R	7665827	7667343	+	protein_coding	CG2064
FBgn0032699	1612.20186866932	0.313110175623666	0.0987884244519696	3.169502675649	0.0015270005226418	0.0174275481812325	chr2L	18690903	18695602	-	protein_coding	CG10383
FBgn0266268	1514.11668971962	0.325086481751071	0.10260546172288	3.16831556812321	0.00153324996129089	0.0174758174112352	chr3R	31810459	31812296	-	protein_coding	FeCH
FBgn0012034	1767.88692277741	-0.351766185607721	0.11109035306178	-3.16648724135475	0.00154292114361719	0.0175629089650425	chr3L	21270721	21280243	-	protein_coding	AcCoAS
FBgn0033292	83.909154488506	-0.642918242534578	0.203069119125748	-3.16600695025647	0.00154547100952619	0.0175688169558621	chr2R	8439394	8442806	-	protein_coding	Cyp4ad1
FBgn0030576	277.180947095093	-0.453491584657864	0.143524814338059	-3.15967372436176	0.00157945906658971	0.017931627801926	chrX	14757530	14765787	-	protein_coding	CG15890
FBgn0085468	189.033168785656	0.520881723956873	0.165025768339569	3.15636599785477	0.00159748270953334	0.0181124808914455	chr2R	13158665	13160190	+	protein_coding	ND-MWFE
FBgn0023169	861.883716699638	-0.320093343576567	0.101432007505796	-3.15574295971886	0.00160089873108862	0.0181274540872352	chrX	1375535	1378896	+	protein_coding	AMPKalpha
FBgn0029970	132.10275682234	0.529571476790715	0.167962698502575	3.1529112208363	0.00161650961237484	0.0182802936688297	chrX	7889065	7891646	-	protein_coding	Nek2
FBgn0014417	1332.29529070056	-0.339121815503637	0.107580692572314	-3.15225536660013	0.00162014514875124	0.0182974878353094	chr2L	8408887	8411868	-	protein_coding	CG13397
FBgn0036147	1663.79524535361	-0.299011169767416	0.0949155935277333	-3.15028499168631	0.00163111265952328	0.0183973345730586	chr3L	11198165	11206016	-	protein_coding	Plod
FBgn0050046	1077.89043350959	-0.308854243443732	0.098369594445813	-3.13973281260059	0.00169101988154483	0.0190481940042244	chr2R	12314116	12317573	+	protein_coding	CG30046
FBgn0040477	151.863156598364	-0.519223937568632	0.165489222057934	-3.13750908434909	0.00170389993924812	0.019168320382881	chr2R	13485616	13486631	+	protein_coding	cid
FBgn0037760	1939.87233644628	-0.318769455252839	0.1016766892841	-3.13512819405585	0.00171779027322207	0.0192994852644729	chr3R	9803485	9809368	-	protein_coding	FBXO11
FBgn0261015	73.61124510948	-0.646736793334568	0.206521651515022	-3.13156895942953	0.00173874946834739	0.0194340073006114	chr3R	8774285	8801176	-	protein_coding	Pif1A
FBgn0036053	2490.18442461409	-0.332547936943686	0.106180098076863	-3.13192342978396	0.00173665161145588	0.0194340073006114	chr3L	9860216	9864349	-	protein_coding	iPLA2-VIA
FBgn0085249	196.718828001069	-0.548097959600471	0.175010917864249	-3.13179295491505	0.00173742352819778	0.0194340073006114	chr2R	10041064	10043507	-	protein_coding	CG34220
FBgn0004512	494.715363798458	0.37205675092562	0.118769624595366	3.13259179014141	0.00173270239407004	0.0194340073006114	chr2R	12940322	12946347	-	protein_coding	Mdr49
FBgn0028646	676.527534775001	-0.333203296662213	0.106430536923458	-3.13071141322761	0.00174383431331717	0.0194656911542024	chr3R	30445634	30455867	-	protein_coding	aralar1
FBgn0030482	4278.17103111439	-0.26829028789426	0.0857114792621913	-3.13015584614472	0.00174713585906966	0.0194774127793965	chrX	13396898	13401224	+	protein_coding	CG1673
FBgn0039759	14.5773584914323	0.714515462386879	0.22839989468389	3.12835285399664	0.00175789005839074	0.0195469240297408	chr3R	30243977	30246703	-	protein_coding	CG9733
FBgn0032026	2574.78161197388	0.304232321561574	0.0972386905080259	3.1287167687276	0.00175571454811295	0.0195469240297408	chr2L	8355677	8362469	-	protein_coding	CG7627
FBgn0038608	406.268342748784	-0.404747571123335	0.129669333823274	-3.12138235918576	0.00180004150923764	0.019989934655218	chr3R	18364243	18366162	-	protein_coding	WRNexo
FBgn0261555	98.7244660977612	0.576109546446422	0.184753119847028	3.11826694414378	0.00181917952886171	0.0201765668002342	chr3L	9547219	9596713	+	protein_coding	CG42673
FBgn0013685	12.0205233089224	0.651121715035463	0.208885119426362	3.11712828957642	0.00182622082697082	0.0202287277517601	chrM	9970	10495	+	protein_coding	mt:ND6
FBgn0035076	31.9893546767493	0.720004956438631	0.231024688299803	3.11657148739131	0.0018296731321634	0.0202410514914905	chr2R	24888627	24891023	-	protein_coding	Ance-5
FBgn0029870	2265.61052020391	-0.288873188312879	0.0927212394182433	-3.1155018000767	0.00183632227889551	0.0202886641567369	chrX	6365948	6370924	+	protein_coding	Marf
FBgn0261261	1181.3162254697	-0.355535569328605	0.114172915199368	-3.11400973433824	0.0018456340056788	0.0203655354376624	chr3R	5685854	5712837	+	protein_coding	plx
FBgn0027929	535.97982142759	0.420824440303475	0.135198993707111	3.1126299742669	0.00185428344050656	0.0204089135417586	chr2L	13963506	13965088	+	protein_coding	NimB1
FBgn0026319	586.069036123294	0.404510960439808	0.12995397047048	3.1127249054056	0.00185368714564409	0.0204089135417586	chr2L	4361924	4380716	+	protein_coding	Traf4
FBgn0265003	2502.79048465146	0.282035627831946	0.0906694095279978	3.11059296955999	0.00186712109871713	0.0204987635476788	chr2R	6811018	6818199	+	protein_coding	koi
FBgn0002891	980.821187713714	0.319984434153545	0.102869611200702	3.11058271163526	0.00186718595255704	0.0204987635476788	chr2R	7793624	7801044	+	protein_coding	DNApol-zeta
FBgn0265706	31.8212958328032	-0.727441449594679	0.233931754848574	-3.10963105485853	0.00187321163657661	0.0205128529974991	chr3L	609178	609620	-	ncRNA	lncRNA:CR44513
FBgn0033364	89.2793763802601	-0.587869550849365	0.189034310977573	-3.10985634200084	0.00187178355568752	0.0205128529974991	chr2R	9017814	9019032	+	protein_coding	CG13747
FBgn0000535	241.094830420352	-0.528978278184734	0.170160023055433	-3.10871066356407	0.00187905634165791	0.0205508424926455	chrX	14955476	15009989	+	protein_coding	eag
FBgn0030026	216.282930412496	0.471209982253726	0.151672779464489	3.10675378876438	0.00189153867389864	0.0206612387220924	chrX	8241500	8244016	-	protein_coding	sni
FBgn0030361	131.184802706827	0.531463679824018	0.171114140800305	3.10590157738191	0.0018969984493857	0.0206947460096289	chrX	12009710	12012211	-	protein_coding	CG1492
FBgn0260450	716.822652105436	0.37974674442965	0.122951179807745	3.0885978078734	0.00201103484599864	0.0219111617792623	chrX	16325762	16328523	+	protein_coding	CalpC
FBgn0029504	1137.92382378413	-0.361418718545159	0.117102939672054	-3.08633343925702	0.00202641441167807	0.0220509573275811	chrX	7682337	7709385	-	protein_coding	CHES-1-like
FBgn0261285	424.747379367437	-0.408194067205864	0.132307217644543	-3.08519878562121	0.00203416148836734	0.0221074510500827	chr3R	19139053	19147910	-	protein_coding	Ppcs
FBgn0039797	238.822451993278	-0.451483487355827	0.146363185334378	-3.08467929503158	0.00203771747656245	0.0221183110285343	chr3R	30726086	30728052	+	protein_coding	eIF4H2
FBgn0025352	2369.09855582689	-0.291305469251293	0.0944797104560729	-3.08325954689215	0.0020474649726034	0.0221962650100151	chr2R	23866647	23868603	-	protein_coding	Mtpbeta
FBgn0051125	26.5199778875324	0.714078969452254	0.231828051777772	3.08020950862652	0.00206855030194483	0.0223705466018571	chr3R	24653370	24654820	-	protein_coding	CG31125
